seq.name,gene_symbol
ENST00000320394.10,IQCK
ENST00000320431.8,AMIGO3
ENST00000320442.9,SLC26A10
ENST00000320460.8,GLIPR1L2
ENST00000320477.10,CIDEA
ENST00000320493.9,CFHR1
ENST00000320516.5,CCDC65
ENST00000320521.9,SLC16A8
ENST00000320531.3,TMEM270
ENST00000320542.4,MBOAT4
ENST00000320552.6,ZNF596
ENST00000320560.13,ANO6
ENST00000320567.6,KDF1
ENST00000320574.9,POLE
ENST00000320578.3,RAB39A
ENST00000320580.9,PACS1
ENST00000320585.11,CHORDC1
ENST00000320591.9,PIANP
ENST00000320623.10,NQO1
ENST00000320631.8,EHD1
ENST00000320634.8,FAIM2
ENST00000320640.11,ITFG1
ENST00000320650.9,IL15
ENST00000320672.8,SSBP2
ENST00000320701.8,TSPY2
ENST00000320704.3,OR6S1
ENST00000320717.7,GLS
ENST00000320743.7,LRIG3
ENST00000320756.7,MAGOHB
ENST00000320767.4,ARL14
ENST00000320776.5,BLOC1S4
ENST00000320785.10,KIF1C
ENST00000320805.8,NFATC2IP
ENST00000320816.11,DAB2
ENST00000320848.7,MRFAP1L1
ENST00000320849.9,AAR2
ENST00000320857.7,SSR4
ENST00000320865.3,B3GNTL1
ENST00000320868.9,HBA1
ENST00000320876.10,SMCHD1
ENST00000320892.11,RNF144A
ENST00000320895.10,CLPTM1L
ENST00000320901.3,OR4F21
ENST00000320912.8,MRFAP1
ENST00000320934.8,PCSK7
ENST00000320954.10,CRTAP
ENST00000320955.8,SPTBN5
ENST00000320985.14,ZEB1
ENST00000321027.8,GCFC2
ENST00000321030.9,PRPF31
ENST00000321037.5,ENPP4
ENST00000321039.4,VN1R1
ENST00000321105.10,TOP3A
ENST00000321110.2,RTL3
ENST00000321143.8,HCCS
ENST00000321149.7,DNAAF4
ENST00000321153.9,RPLP2
ENST00000321169.10,HACL1
ENST00000321196.8,TMTC2
ENST00000321217.4,TGIF2LY
ENST00000321233.10,ZNF207
ENST00000321250.13,LEPROTL1
ENST00000321252.2,OR6T1
ENST00000321253.7,TUBA3D
ENST00000321255.1,OR51V1
ENST00000321256.10,NCBP2
ENST00000321264.9,D2HGDH
ENST00000321265.10,NUDC
ENST00000321276.8,SGPP2
ENST00000321280.11,BAIAP2
ENST00000321297.10,ATG16L2
ENST00000321301.7,TOMM5
ENST00000321322.6,DSCAML1
ENST00000321331.11,HIGD1A
ENST00000321337.12,SENP3
ENST00000321339.3,FTMT
ENST00000321341.11,ME2
ENST00000321348.9,CYBRD1
ENST00000321356.9,CLK1
ENST00000321358.12,YBX1
ENST00000321394.12,TCP1
ENST00000321407.3,GCC1
ENST00000321424.7,SIGLEC8
ENST00000321429.8,DUOX1
ENST00000321437.9,RAB8B
ENST00000321442.10,SFXN1
ENST00000321505.9,KIAA1549L
ENST00000321510.7,SLC25A41
ENST00000321521.13,PPIP5K2
ENST00000321522.2,OR52E2
ENST00000321535.5,FBXO39
ENST00000321545.5,ZNF543
ENST00000321556.5,PINK1
ENST00000321560.4,PLD6
ENST00000321562.8,FKBP10
ENST00000321582.9,TTLL11
ENST00000321599.9,IP6K1
ENST00000321600.1,DYNAP
ENST00000321612.7,GLDC
ENST00000321613.7,PHYHIP
ENST00000321617.8,CASKIN2
ENST00000321660.2,GJD4
ENST00000321662.11,GPR137C
ENST00000321685.7,DNAJC4
ENST00000321702.2,B3GNT8
ENST00000321725.10,STAB1
ENST00000321731.8,C14orf39
ENST00000321753.8,PHETA2
ENST00000321757.11,MAT2B
ENST00000321762.3,SPACA4
ENST00000321764.4,CA13
ENST00000321765.10,SPAG5
ENST00000321801.11,BOLL
ENST00000321826.5,P2RY11
ENST00000321867.6,ULK1
ENST00000321870.3,BHLHE22
ENST00000321871.10,TMEM108
ENST00000321895.7,CCDC71
ENST00000321897.9,VARS2
ENST00000321919.14,GLYR1
ENST00000321925.9,SLC14A1
ENST00000321945.12,ABRAXAS1
ENST00000321949.13,CRTC1
ENST00000321990.5,ATAD5
ENST00000321998.10,COQ7
ENST00000322002.5,SOX11
ENST00000322008.9,CD151
ENST00000322019.14,TM6SF1
ENST00000322028.5,POLR2L
ENST00000322038.5,TSHZ1
ENST00000322048.11,ROGDI
ENST00000322054.10,EHD3
ENST00000322066.4,DEFB114
ENST00000322088.11,PPP2R1A
ENST00000322090.8,NIPSNAP2
ENST00000322101.4,OR51S1
ENST00000322107.1,OR10H4
ENST00000322122.8,TRIM72
ENST00000322128.5,TSPYL5
ENST00000322139.4,FAM133A
ENST00000322157.9,NPEPPS
ENST00000322177.5,RPP25
ENST00000322203.7,RPL10A
ENST00000322209.4,NUDT4B
ENST00000322213.8,SMC1A
ENST00000322217.6,MYPOP
ENST00000322224.8,SLC49A3
ENST00000322241.6,GPR62
ENST00000322244.10,UBA6
ENST00000322246.4,DEFB112
ENST00000322301.4,OR7A5
ENST00000322310.10,SSNA1
ENST00000322313.9,WDR33
ENST00000322329.5,RPRML
ENST00000322342.4,ZADH2
ENST00000322344.8,PNKP
ENST00000322347.11,COX5A
ENST00000322349.13,EEA1
ENST00000322350.10,EGFLAM
ENST00000322354.4,SERTAD3
ENST00000322357.9,ZBTB7A
ENST00000322396.7,PRMT9
ENST00000322428.10,MAF1
ENST00000322434.8,ZNF354B
ENST00000322444.7,KCTD2
ENST00000322487.11,ZNF726
ENST00000322507.13,COL12A1
ENST00000322522.8,INPP1
ENST00000322527.4,CCDC168
ENST00000322535.11,SF3B2
ENST00000322536.8,DDX10
ENST00000322563.8,WNT11
ENST00000322564.9,PLEKHD1
ENST00000322569.9,MMP19
ENST00000322583.5,PRR18
ENST00000322602.9,MFAP3
ENST00000322608.2,OR1E1
ENST00000322623.10,RUVBL1
ENST00000322630.3,CEP295NL
ENST00000322641.5,OR52D1
ENST00000322652.10,SUZ12
ENST00000322653.6,OR52H1
ENST00000322680.7,CAMK2G
ENST00000322716.8,EPM2AIP1
ENST00000322723.9,NCL
ENST00000322734.2,ZNF660
ENST00000322753.7,MICOS10
ENST00000322764.10,ZYX
ENST00000322861.12,MYLPF
ENST00000322875.8,CD46
ENST00000322886.12,E2F7
ENST00000322893.12,KCNH5
ENST00000322897.11,NAPG
ENST00000322912.9,RTBDN
ENST00000322914.7,TMC6
ENST00000322927.3,ZNF335
ENST00000322937.10,AMBN
ENST00000322940.11,ABITRAM
ENST00000322941.3,HIC1
ENST00000322953.9,BANK1
ENST00000322954.11,UACA
ENST00000322957.7,FOXJ1
ENST00000322989.8,RPS15A
ENST00000323013.7,RRP7A
ENST00000323019.9,MIEF2
ENST00000323030.6,DUOXA2
ENST00000323037.5,ZNRF2
ENST00000323039.10,DYRK1B
ENST00000323040.5,GPR4
ENST00000323061.7,NAP1L5
ENST00000323078.7,LRRC61
ENST00000323084.9,TSPEAR
ENST00000323108.12,SPATS1
ENST00000323110.2,CYP11B2
ENST00000323116.10,ATP11B
ENST00000323146.8,SLC35A4
ENST00000323169.10,ZNF491
ENST00000323180.10,PHF21A
ENST00000323206.2,TMEM102
ENST00000323249.8,PRR7
ENST00000323274.15,TYMS
ENST00000323303.9,MOB4
ENST00000323319.6,CLDN22
ENST00000323322.10,GH1
ENST00000323345.11,RPL7A
ENST00000323346.10,SLC17A8
ENST00000323348.10,ANKZF1
ENST00000323374.8,SPHK1
ENST00000323404.2,OR3A1
ENST00000323443.6,LRRC57
ENST00000323446.9,CPT1C
ENST00000323456.9,MTMR4
ENST00000323460.10,SENP5
ENST00000323468.10,POGLUT3
ENST00000323469.5,DIRAS1
ENST00000323523.8,TMEM45A
ENST00000323534.5,RAP2B
ENST00000323544.5,PLEKHO2
ENST00000323557.11,FBXO9
ENST00000323563.8,MRPS31
ENST00000323570.8,ELMOD2
ENST00000323571.9,WIPF2
ENST00000323584.10,PHKB
ENST00000323588.9,PPM1M
ENST00000323646.9,PLAAT3
ENST00000323662.9,WDR97
ENST00000323666.10,METAP2
ENST00000323668.11,TCOF1
ENST00000323675.4,SPEM1
ENST00000323684.3,CBLL2
ENST00000323699.9,DEGS1
ENST00000323703.11,ZNF513
ENST00000323770.7,HNRNPCL4
ENST00000323777.8,HSF5
ENST00000323786.10,COG4
ENST00000323798.8,GYS1
ENST00000323819.7,TRIM73
ENST00000323830.4,CPN2
ENST00000323848.14,SRRM1
ENST00000323853.10,SNRNP200
ENST00000323865.4,HTR1A
ENST00000323906.9,CD37
ENST00000323927.3,ANAPC2
ENST00000323929.7,MRE11
ENST00000323944.9,STXBP6
ENST00000323959.9,CSTF3
ENST00000323963.10,EIF4A2
ENST00000323997.10,ENO3
ENST00000324000.4,ST8SIA3
ENST00000324015.7,SERPINF2
ENST00000324041.5,KLK4
ENST00000324068.2,CAPN6
ENST00000324071.10,CYP2B6
ENST00000324093.8,PLXND1
ENST00000324096.9,MAP1S
ENST00000324103.11,RNF31
ENST00000324106.9,CD28
ENST00000324109.9,DNMBP
ENST00000324134.10,NLRP12
ENST00000324166.6,THNSL2
ENST00000324170.7,ZCCHC10
ENST00000324189.5,B3GNT4
ENST00000324198.11,GRK3
ENST00000324225.9,SIDT2
ENST00000324238.7,CRLF3
ENST00000324262.9,CNDP2
ENST00000324288.13,CIITA
ENST00000324290.5,LGALS9B
ENST00000324300.10,EDNRA
ENST00000324306.11,ZKSCAN1
ENST00000324324.12,MYEF2
ENST00000324331.10,FARS2
ENST00000324333.14,GLIS3
ENST00000324341.2,FAM71C
ENST00000324344.9,DCUN1D3
ENST00000324348.8,RNF227
ENST00000324361.9,FBXL16
ENST00000324364.3,CCDC121
ENST00000324366.13,PRMT5
ENST00000324379.9,PPIE
ENST00000324382.6,H1FOO
ENST00000324385.9,BAIAP3
ENST00000324411.8,ZNF875
ENST00000324417.6,SLC34A1
ENST00000324432.9,DTX2
ENST00000324436.5,ACTL9
ENST00000324439.9,RCHY1
ENST00000324444.9,SYNE4
ENST00000324447.7,SAGE1
ENST00000324453.13,MTURN
ENST00000324460.7,HSPA5
ENST00000324464.8,COQ8B
ENST00000324472.9,DPY19L2
ENST00000324501.10,PSEN1
ENST00000324557.8,EEF1AKMT4
ENST00000324559.8,ANO5
ENST00000324602.11,LILRB1
ENST00000324607.8,MBOAT1
ENST00000324616.9,C12orf40
ENST00000324642.4,SLC6A18
ENST00000324675.3,FAM187B
ENST00000324679.5,SAV1
ENST00000324682.5,PPP1R42
ENST00000324685.10,RNF40
ENST00000324695.9,TRPM8
ENST00000324698.11,IQUB
ENST00000324727.8,SCN4B
ENST00000324765.13,DIAPH2
ENST00000324768.6,CREG2
ENST00000324774.9,CAMKK2
ENST00000324787.10,MRPS33
ENST00000324803.6,CRIPAK
ENST00000324817.6,MED14
ENST00000324849.9,VPS37A
ENST00000324856.13,ARID1A
ENST00000324862.7,PRPF3
ENST00000324868.13,YARS2
ENST00000324871.12,METTL1
ENST00000324873.7,NUPR1
ENST00000324907.14,GRHL1
ENST00000324913.9,CHCHD5
ENST00000324932.12,NUP98
ENST00000324941.5,VPS37D
ENST00000324978.8,AQP10
ENST00000325006.7,AHCYL2
ENST00000325017.3,NKX2-6
ENST00000325083.12,PCM1
ENST00000325089.7,SLITRK5
ENST00000325102.12,MIF4GD
ENST00000325106.8,TTC29
ENST00000325110.11,HMGCS1
ENST00000325113.8,ODF3
ENST00000325123.5,VIPR1
ENST00000325144.5,ZBTB2
ENST00000325157.7,ENTHD1
ENST00000325167.9,CHMP6
ENST00000325192.8,C14orf28
ENST00000325203.9,ANGPT2
ENST00000325212.11,CEP295
ENST00000325239.11,WDFY4
ENST00000325250.2,MAGEB18
ENST00000325278.6,MTHFD2L
ENST00000325285.8,FBXW5
ENST00000325301.7,MIEF1
ENST00000325307.12,HMGB3
ENST00000325318.10,TCTEX1D2
ENST00000325321.8,KLK2
ENST00000325324.10,IPO11
ENST00000325327.4,LMNB2
ENST00000325333.10,ZNF580
ENST00000325351.4,ZNF784
ENST00000325366.14,C5orf22
ENST00000325385.11,DIS3L2
ENST00000325404.3,SOX2
ENST00000325411.9,SLC47A2
ENST00000325418.5,HASPIN
ENST00000325421.7,ZNF579
ENST00000325438.12,PACS2
ENST00000325455.10,PGR
ENST00000325464.6,MED16
ENST00000325495.9,HNRNPM
ENST00000325509.4,MSC
ENST00000325542.10,CEP57
ENST00000325551.9,CTNNAL1
ENST00000325558.11,PGA3
ENST00000325568.9,IL32
ENST00000325599.13,SHQ1
ENST00000325602.6,P2RY13
ENST00000325631.10,MARVELD2
ENST00000325636.8,C11orf71
ENST00000325643.6,SPATA31E1
ENST00000325656.6,CABP4
ENST00000325680.12,YLPM1
ENST00000325719.4,OR52K2
ENST00000325722.8,KIAA0319L
ENST00000325748.9,PRKRA
ENST00000325752.8,TUBD1
ENST00000325812.7,C14orf177
ENST00000325844.9,MRPS11
ENST00000325870.3,DMRTA1
ENST00000325875.7,RMI1
ENST00000325881.9,SNX22
ENST00000325885.6,ASB4
ENST00000325926.4,RPRM
ENST00000325954.9,RNF10
ENST00000325971.12,CEP192
ENST00000325974.9,CCZ1
ENST00000325980.10,VENTX
ENST00000325995.7,KLHL38
ENST00000326000.2,WFDC9
ENST00000326003.7,KLK3
ENST00000326005.10,OAZ2
ENST00000326010.10,UPB1
ENST00000326016.10,ARHGEF4
ENST00000326035.6,NIM1K
ENST00000326043.5,MAF
ENST00000326047.9,KIF15
ENST00000326053.10,C11orf16
ENST00000326080.10,FAXDC2
ENST00000326085.7,EFCAB12
ENST00000326132.11,RNF185
ENST00000326139.7,GHRHR
ENST00000326152.6,HSD11B2
ENST00000326153.9,GTPBP6,
ENST00000326165.11,CD300LF
ENST00000326172.9,NFKBIZ
ENST00000326181.11,TRAF7
ENST00000326183.3,OR4F4
ENST00000326194.10,PORCN
ENST00000326195.13,ABCF1
ENST00000326225.3,AHCTF1
ENST00000326232.14,SLC37A3
ENST00000326233.7,LCE1D
ENST00000326245.4,ITLN1
ENST00000326258.1,OR10A7
ENST00000326266.13,THOC6
ENST00000326274.6,VGLL2
ENST00000326279.11,LIN28A
ENST00000326282.5,EID2B
ENST00000326291.11,PIBF1
ENST00000326294.4,PTPRCAP
ENST00000326303.4,ACOT4
ENST00000326306.5,CCR8
ENST00000326317.11,SGSH
ENST00000326321.7,KIR3DL2
ENST00000326397.10,RWDD4
ENST00000326402.9,SLC36A4
ENST00000326427.11,ITM2C
ENST00000326441.15,PEG3
ENST00000326446.9,ARL6IP6
ENST00000326448.12,IFT80
ENST00000326474.4,C3orf80
ENST00000326495.10,SSH1
ENST00000326499.11,VNN2
ENST00000326505.4,B3GNT5
ENST00000326524.7,GDNF
ENST00000326577.8,TNFRSF12A
ENST00000326581.9,C4orf17
ENST00000326595.11,CCDC66
ENST00000326621.10,VSIG2
ENST00000326624.2,ZBTB33
ENST00000326637.8,TNNI3K
ENST00000326639.11,LARP1B
ENST00000326648.4,ZNF609
ENST00000326652.9,TMEM150B
ENST00000326665.10,ERICH3
ENST00000326669.6,SUMO4
ENST00000326674.10,PTPMT1
ENST00000326695.10,RIT2
ENST00000326724.9,AATK
ENST00000326735.13,ATP13A2
ENST00000326737.3,HARBI1
ENST00000326739.9,IMPDH2
ENST00000326756.4,ZNF518B
ENST00000326764.9,LENG8
ENST00000326775.9,ZKSCAN5
ENST00000326783.4,EDDM3B
ENST00000326793.11,ACAP2
ENST00000326828.6,CHRNA3
ENST00000326840.11,DCBLD2
ENST00000326842.3,EDDM3A
ENST00000326855.2,OR5AK2
ENST00000326866.5,ZFP42
ENST00000326873.11,STK11
ENST00000326902.7,GSX2
ENST00000326925.11,NDUFAF3
ENST00000326958.5,NPR3
ENST00000326974.9,KLHDC3
ENST00000327031.9,FLII
ENST00000327042.4,TMEM86B
ENST00000327044.7,NOC2L
ENST00000327047.5,CLRN1
ENST00000327064.8,CARM1
ENST00000327097.4,MARCO
ENST00000327111.8,NR2F1
ENST00000327134.7,PAK2
ENST00000327141.8,TLE5
ENST00000327155.10,RBBP8
ENST00000327157.4,PRM3
ENST00000327158.5,TIMM22
ENST00000327171.7,GALK2
ENST00000327216.4,OR5M8
ENST00000327228.5,CETN1
ENST00000327237.7,C16orf58
ENST00000327245.10,ATP10B
ENST00000327247.9,GBA
ENST00000327259.5,TMEM151A
ENST00000327271.10,GOLGA8R
ENST00000327300.12,KHDRBS1
ENST00000327304.10,EXOSC3
ENST00000327325.10,CLEC4M
ENST00000327331.2,CDCA8
ENST00000327335.4,OR6C70
ENST00000327337.6,FAM186A
ENST00000327347.10,SEPHS1
ENST00000327355.6,FAM174B
ENST00000327365.8,GGT5
ENST00000327367.9,SMAD3
ENST00000327374.9,TANGO2
ENST00000327381.7,XKR4
ENST00000327407.2,IL36B
ENST00000327419.7,C11orf87
ENST00000327423.11,PRR14L
ENST00000327428.10,BOLA3
ENST00000327435.11,ADI1
ENST00000327441.11,MIPOL1
ENST00000327442.6,KPNA7
ENST00000327443.9,SP1
ENST00000327451.11,SLC25A18
ENST00000327470.5,FANCF
ENST00000327473.9,TNFAIP8L1
ENST00000327475.11,DNAH8
ENST00000327490.8,UBALD2
ENST00000327492.4,TOB2
ENST00000327495.10,PSG3
ENST00000327532.7,DZIP1L
ENST00000327535.6,IFNLR1
ENST00000327554.3,CCDC60
ENST00000327569.7,ATP11C
ENST00000327581.4,NT5DC4
ENST00000327582.5,OXCT2
ENST00000327606.4,MC2R
ENST00000327619.10,EYA2
ENST00000327628.10,TRAK1
ENST00000327669.5,FAM110C
ENST00000327671.10,FUT10
ENST00000327678.10,SERHL2
ENST00000327680.6,PARPBP
ENST00000327697.11,RNF123
ENST00000327705.14,BTNL9
ENST00000327720.6,SIX6
ENST00000327726.11,CFD
ENST00000327741.9,KRT81
ENST00000327753.7,ADGRF4
ENST00000327757.10,PLB1
ENST00000327772.7,NDUFA12
ENST00000327773.7,GAS6
ENST00000327787.13,FAAP100
ENST00000327809.5,FFAR3
ENST00000327827.12,C16orf72
ENST00000327835.7,ZNF704
ENST00000327839.3,CLECL1
ENST00000327857.7,DEFA3
ENST00000327858.11,FBLN1
ENST00000327876.4,KCNK12
ENST00000327877.10,CXorf38
ENST00000327892.13,TUBB
ENST00000327906.8,PHF7
ENST00000327928.4,OTOL1
ENST00000327930.2,OR6X1
ENST00000327939.4,ZAR1
ENST00000327946.12,GRID1
ENST00000327968.7,DDX53
ENST00000327987.9,IGDCC3
ENST00000328024.11,RAB11B
ENST00000328041.11,SLC24A3
ENST00000328046.8,KLHL15
ENST00000328051.3,SPRR4
ENST00000328078.3,GLUD2
ENST00000328085.10,NPIPA1
ENST00000328086.12,ZKSCAN2
ENST00000328089.11,SPSB1
ENST00000328092.9,NLRP7
ENST00000328111.6,DNMT3B
ENST00000328114.11,LGALS9C
ENST00000328119.10,KRT36
ENST00000328178.13,ZNF85
ENST00000328188.1,OR4C46
ENST00000328194.8,DENND5A
ENST00000328195.8,PLPBP
ENST00000328205.9,LIN9
ENST00000328207.6,OR5BS1P
ENST00000328224.7,KCNA4
ENST00000328236.9,CEP120
ENST00000328248.7,ODF4
ENST00000328252.4,PAPPA
ENST00000328257.13,PPME1
ENST00000328268.8,CRELD2
ENST00000328278.4,LRRC14B
ENST00000328299.4,ST6GALNAC3
ENST00000328306.4,SLC9A7
ENST00000328313.10,ENPP7
ENST00000328314.3,OR6C76
ENST00000328333.12,COL7A1
ENST00000328345.8,POU3F2
ENST00000328379.5,PTRHD1
ENST00000328381.10,RNF135
ENST00000328404.8,CATSPERZ
ENST00000328405.7,KCNH8
ENST00000328434.8,COA3
ENST00000328435.2,CTAG1B
ENST00000328439.6,MYT1
ENST00000328444.5,RNASE10
ENST00000328449.6,C1QTNF8
ENST00000328457.5,PLCXD3
ENST00000328458.5,IZUMO1R
ENST00000328459.11,TTC7B
ENST00000328540.7,BRICD5
ENST00000328546.5,HSD17B13
ENST00000328550.6,ZNF571
ENST00000328557.5,NRROS
ENST00000328596.10,TNFRSF18
ENST00000328599.4,TRMT12
ENST00000328600.3,NLRP10
ENST00000328619.10,PCP4
ENST00000328631.10,IP6K2
ENST00000328649.11,CIB1
ENST00000328654.10,ZNF26
ENST00000328656.8,KCNJ15
ENST00000328663.8,TAF9
ENST00000328664.9,RHD
ENST00000328666.11,SIRT7
ENST00000328668.8,ARSI
ENST00000328697.11,CCDC34
ENST00000328698.2,DEFB108B
ENST00000328703.11,HAX1
ENST00000328709.8,COA5
ENST00000328739.6,VMO1
ENST00000328741.5,NXPH3
ENST00000328747.11,ZNF92
ENST00000328771.9,DHX34
ENST00000328782.3,OR2T34
ENST00000328794.10,SPDYE4
ENST00000328795.5,OR4N4
ENST00000328823.13,WBP2NL
ENST00000328827.9,PAWR
ENST00000328828.5,SH2D7
ENST00000328834.9,CNOT10
ENST00000328848.5,NOP10
ENST00000328850.8,FES
ENST00000328853.9,CLEC4G
ENST00000328867.9,CAPN12
ENST00000328879.9,KLHL22
ENST00000328880.6,HCAR2
ENST00000328882.6,OR4F6
ENST00000328886.5,TMIGD1
ENST00000328890.2,OR1G1
ENST00000328895.9,GKN2
ENST00000328902.9,GIMAP6
ENST00000328913.7,MCF2L2
ENST00000328914.5,FOXK1
ENST00000328923.8,SHMT2
ENST00000328933.10,SYNGR1
ENST00000328939.8,KCNIP1
ENST00000328945.7,SDR42E1
ENST00000328957.13,GALNT9
ENST00000328963.10,P2RX7
ENST00000328965.9,OAF
ENST00000328969.5,ZGPAT
ENST00000329003.4,GALR2
ENST00000329021.9,NFAM1
ENST00000329043.7,NFXL1
ENST00000329078.8,SPNS2
ENST00000329082.11,RGMA
ENST00000329099.4,RFLNB
ENST00000329106.2,SULT1C3
ENST00000329117.10,BCAN
ENST00000329122.2,KRTAP6-1
ENST00000329125.6,GP1BA
ENST00000329138.9,HGS
ENST00000329146.8,CRIP2
ENST00000329153.10,PLEKHH1
ENST00000329196.7,SPPL2C
ENST00000329198.5,NKX2-5
ENST00000329203.5,FAM181B
ENST00000329214.13,CCDC137
ENST00000329235.6,AP1S2
ENST00000329245.9,TOP1MT
ENST00000329251.5,EEF1G
ENST00000329271.8,GRPEL2
ENST00000329276.10,NOP56
ENST00000329281.6,BLZF1
ENST00000329285.13,ZNF599
ENST00000329286.7,RAB12
ENST00000329291.6,PGBD2
ENST00000329293.4,OLFML1
ENST00000329309.4,NUPR2
ENST00000329312.5,CYLC1
ENST00000329321.4,GPR39
ENST00000329322.5,OR52E6
ENST00000329342.9,MAGEA6
ENST00000329357.6,FAM47B
ENST00000329363.8,ODF3B
ENST00000329399.7,PDLIM1
ENST00000329402.4,GAST
ENST00000329406.5,PMCH
ENST00000329410.4,C16orf54
ENST00000329421.8,MARCKSL1
ENST00000329434.2,OR5P2
ENST00000329446.5,C10orf120
ENST00000329447.5,PRR23B
ENST00000329451.8,LMNTD2
ENST00000329454.2,SRARP
ENST00000329468.4,NPAP1
ENST00000329474.7,CARMIL1
ENST00000329476.4,NPY2R
ENST00000329478.4,ADAT3
ENST00000329492.6,MAPK8IP2
ENST00000329493.5,C19orf71
ENST00000329516.7,RGPD6
ENST00000329517.11,GNB1L
ENST00000329542.9,UNC5A
ENST00000329548.4,MFSD5
ENST00000329553.3,RIPPLY3
ENST00000329565.6,SNN
ENST00000329582.9,IL20RB
ENST00000329608.11,CSF1
ENST00000329610.5,NPW
ENST00000329615.4,FAM166C
ENST00000329621.6,KRTAP8-1
ENST00000329627.11,PEX26
ENST00000329630.10,ZNF775
ENST00000329654.8,PDE4B
ENST00000329665.5,ZSCAN22
ENST00000329697.10,ACSM2B
ENST00000329713.5,MEX3B
ENST00000329715.2,IL25
ENST00000329722.8,C6orf58
ENST00000329734.4,IRX3
ENST00000329753.5,MBD3L5
ENST00000329758.5,TRIM49
ENST00000329759.6,FAM43A
ENST00000329773.3,MRGPRX2
ENST00000329797.8,GPR132
ENST00000329798.5,FREM3
ENST00000329800.7,TMCC2
ENST00000329805.6,MFSD6L
ENST00000329841.10,ALDH1A3
ENST00000329858.9,LPAR5
ENST00000329862.6,TRIM64B
ENST00000329903.4,CNGA2
ENST00000329905.5,CALHM1
ENST00000329913.4,GDF3
ENST00000329956.11,LRRC36
ENST00000329957.7,MOB2
ENST00000329962.11,B4GALNT4
ENST00000329967.11,SIVA1
ENST00000329970.8,GTF3C6
ENST00000330020.4,AC115220.1
ENST00000330029.6,UQCR10
ENST00000330055.7,ADRA2C
ENST00000330062.7,IDH2
ENST00000330070.5,HOXB2
ENST00000330083.6,ATAT1
ENST00000330106.5,CEND1
ENST00000330120.5,RXFP3
ENST00000330125.10,EIF4ENIF1
ENST00000330133.5,MRPL54
ENST00000330137.12,SKA2
ENST00000330143.8,ZNF696
ENST00000330149.10,TRAPPC6B
ENST00000330173.5,ZNF570
ENST00000330175.8,SAMD14
ENST00000330181.9,SLX1B
ENST00000330194.2,CABCOCO1
ENST00000330212.7,ZDHHC23
ENST00000330233.11,CRIP1
ENST00000330236.7,ZKSCAN8
ENST00000330243.9,IRF7
ENST00000330255.9,DHRS7C
ENST00000330261.5,PPP1R27
ENST00000330263.5,MRTO4
ENST00000330271.5,ACTL10
ENST00000330288.6,SMIM10
ENST00000330295.10,CTHRC1
ENST00000330317.6,WDR4
ENST00000330333.11,BACE2
ENST00000330342.8,ATP6V0A2
ENST00000330368.3,ACTRT3
ENST00000330374.6,VMA21
ENST00000330377.3,IGLL1
ENST00000330387.11,CREB3L2
ENST00000330388.2,C1QTNF12
ENST00000330394.3,EPHB3
ENST00000330398.9,ATP6V0C
ENST00000330423.8,TUBA8
ENST00000330430.10,RCAN2
ENST00000330436.4,CYP2A13
ENST00000330459.8,KPNA2
ENST00000330475.9,ADAMTSL5
ENST00000330498.4,SLC5A2
ENST00000330501.12,ZNF397
ENST00000330503.12,DDX41
ENST00000330540.7,CD86
ENST00000330553.6,KRT79
ENST00000330560.8,CDCA2
ENST00000330574.2,INTS5
ENST00000330579.6,NOC4L
ENST00000330590.4,DEFA5
ENST00000330597.4,HBG1
ENST00000330619.13,ZNF470
ENST00000330622.9,FBXO21
ENST00000330636.8,LYRM4
ENST00000330651.11,MAPK11
ENST00000330676.8,TLCD2
ENST00000330682.3,ELOA3
ENST00000330688.9,RARB
ENST00000330689.6,WDR5B
ENST00000330710.9,HHIPL1
ENST00000330714.8,MX2
ENST00000330720.7,KDELR1
ENST00000330722.7,KRT6A
ENST00000330753.6,FLRT2
ENST00000330767.4,TMEM95
ENST00000330793.2,CD300C
ENST00000330794.9,TMEM173
ENST00000330798.3,KRTAP20-2
ENST00000330817.11,ALG12
ENST00000330828.3,C12orf60
ENST00000330843.9,RAB11FIP1
ENST00000330862.4,TMEM89
ENST00000330871.3,SOCS3
ENST00000330877.6,ADSSL1
ENST00000330884.9,SULT4A1
ENST00000330889.8,ADAP2
ENST00000330891.10,BEST3
ENST00000330899.5,DNAJA1
ENST00000330910.7,SMIM23
ENST00000330915.7,KANK3
ENST00000330927.5,EVI2B
ENST00000330938.8,PTTG1IP
ENST00000330943.9,SNX20
ENST00000330949.3,SOX1
ENST00000330953.6,CCR4
ENST00000330964.10,RPS27L
ENST00000330978.3,BOLA2
ENST00000331010.7,NTF3
ENST00000331035.10,IL3RA,
ENST00000331070.8,BPY2
ENST00000331079.11,PRMT3
ENST00000331090.11,REC114
ENST00000331105.7,CYP2F1
ENST00000331113.9,KCND2
ENST00000331128.5,HIST2H2AB
ENST00000331134.11,NPLOC4
ENST00000331161.9,ENKUR
ENST00000331162.8,ZNF479
ENST00000331163.11,PDGFB
ENST00000331173.6,CSTF2T
ENST00000331200.8,DUT
ENST00000331203.7,FBLN7
ENST00000331220.6,MAGEA2B
ENST00000331222.5,CLN8
ENST00000331238.7,RTN4RL1
ENST00000331239.8,C11orf54
ENST00000331242.11,DMTF1
ENST00000331251.3,NPBWR1
ENST00000331256.10,ACP7
ENST00000331264.8,GLTPD2
ENST00000331268.9,MORF4L1
